user_id,neighbor_id,duration_seconds
P_1-2_1990,P_1-1-pt_255,13.999999999999966
P_1-2_1990,P_1-3_5334,100.09999999999859
P_1-2_1990,P_1-1-pt_7732,105.1999999999983
P_1-2_1990,P_1-1-pt_8083,98.69999999999867
P_1-2_1990,P_1-2_3676,100.19999999999858
P_1-2_1990,P_1-1-pt_5115,105.59999999999827
P_1-2_1990,P_1-2_2613,70.80000000000025
P_1-2_1990,P_1-2_3386,100.39999999999857
P_1-2_1990,P_1-2_1957,102.29999999999846
P_1-2_1990,P_1-2_2512,161.6999999999951
P_1-2_1990,P_1-2_3575,180.899999999994
P_1-2_1990,P_1-1-pt_5906,89.49999999999919
P_1-2_1990,P_1-1-pt_2317,3611.199999997811
P_1-2_1990,P_1-1-pt_3762,135.89999999999657
P_1-2_1990,P_1-1-pt_1226,92.49999999999902
P_1-2_1990,P_1-1-pt_5392,14.199999999999966
P_1-3_2374,P_1-3_2187,100.69999999999855
P_1-3_2374,P_1-3_699,99.7999999999986
P_1-3_2374,P_2-1_213,122.99999999999729
P_1-3_2374,P_1-3_3132,100.89999999999854
P_1-3_2374,P_2-1_6083,100.49999999999856
P_1-3_2374,P_2-1_1592,99.69999999999861
P_1-3_2374,P_1-2_961,54.0000000000005
P_1-3_2374,P_1-3_268,30.800000000000168
P_1-3_2410,P_1-2_4634,302.00000000000017
P_1-3_2410,P_1-3_4775,316.2000000000034
P_1-3_2410,P_1-3_3253,210.39999999999233
P_1-3_2410,P_1-3_2018,118.09999999999756
P_1-3_2410,P_1-3_2633,100.99999999999854
P_1-3_2410,P_1-2_1942,116.79999999999764
P_1-3_2410,P_1-3_331,122.09999999999734
P_1-3_2410,P_1-2_2626,121.99999999999734
P_1-3_2410,P_1-2_5210,121.79999999999735
P_1-3_2410,P_1-2_573,120.19999999999744
P_1-3_2410,P_1-3_4954,206.89999999999253
P_1-3_2410,P_1-3_4875,215.09999999999206
P_1-3_2410,P_1-3_1815,201.49999999999284
P_1-3_2410,P_1-1-pt_1594,112.39999999999789
P_1-3_2410,P_1-3_3410,100.29999999999858
P_1-3_2410,P_1-2_3943,123.79999999999724
P_1-3_2410,P_1-1-pt_1044,104.59999999999833
P_1-3_2410,P_1-3_3639,101.39999999999851
P_1-3_2410,P_1-2_2828,161.09999999999513
P_1-3_2410,P_1-3_1693,145.899999999996
P_1-3_2410,P_1-2_5588,149.99999999999577
P_1-3_2410,P_1-3_5023,124.5999999999972
P_1-3_2410,P_1-2_3383,43.900000000000354
P_1-1-veh_105,P_1-1-pt_5078,104.29999999999835
P_1-1-veh_105,P_1-3_3046,101.19999999999852
P_1-1-veh_105,P_1-3_3457,58.20000000000056
P_1-1-veh_105,P_1-1-veh_234,101.19999999999852
P_1-1-veh_105,P_1-1-pt_2606,111.09999999999796
P_1-1-veh_105,P_1-1-pt_7142,98.49999999999868
P_1-1-veh_105,P_1-1-pt_6538,98.59999999999867
P_1-1-veh_105,P_1-3_1657,68.90000000000036
P_1-1-veh_105,P_1-1-pt_6688,8.099999999999987
P_1-1-veh_105,P_1-1-pt_8682,85.59999999999941
P_1-1-veh_105,P_1-2_1596,101.19999999999852
P_1-1-veh_105,P_1-3_4168,101.09999999999853
P_1-1-veh_105,P_1-2_3081,99.8999999999986
P_1-1-veh_105,P_1-2_4464,59.80000000000058
P_1-1-veh_105,P_1-3_3579,53.900000000000496
P_1-1-veh_105,P_1-2_3654,53.70000000000049
P_1-1-veh_105,P_1-3_5504,62.900000000000624
P_1-1-veh_105,P_1-1-pt_7080,127.19999999999705
P_1-1-veh_105,P_1-1-veh_792,243.19999999999047
P_1-1-veh_105,P_1-2_502,1624.499999999618
P_1-1-veh_105,P_1-1-pt_1350,184.4999999999938
P_1-1-veh_105,P_1-1-pt_7763,99.9999999999986
P_1-1-veh_105,P_1-2_2554,99.8999999999986
P_1-1-veh_105,P_1-3_2323,176.19999999999428
P_1-1-veh_105,P_1-3_528,100.09999999999859
P_1-1-veh_105,P_1-1-pt_6273,145.699999999996
P_1-1-veh_105,P_1-3_502,100.89999999999854
P_1-1-veh_105,P_1-2_3125,100.09999999999859
P_1-1-veh_105,P_1-2_3300,101.29999999999852
P_1-1-veh_105,P_1-3_3164,104.09999999999836
P_1-1-veh_105,P_1-1-pt_3128,100.99999999999854
P_1-1-veh_105,P_1-1-pt_1226,105.1999999999983
P_1-1-veh_105,P_1-1-pt_1108,548.3000000000561
P_1-1-veh_105,P_1-1-pt_3624,97.29999999999875
P_1-1-veh_105,P_1-1-pt_1304,236.29999999999086
P_1-1-veh_105,P_1-1-pt_4397,386.00000000001927
P_1-1-veh_105,P_1-1-pt_2992,224.9999999999915
P_1-1-veh_105,P_1-1-pt_6397,207.4999999999925
P_1-1-veh_105,P_1-1-pt_7863,223.4999999999916
P_1-1-veh_105,P_1-1-pt_7412,222.59999999999164
P_1-1-veh_105,P_1-1-pt_8545,222.59999999999164
P_1-1-veh_105,P_1-1-pt_5193,222.99999999999162
P_1-1-veh_105,P_1-1-pt_7325,219.7999999999918
P_1-1-veh_105,P_1-1-pt_8137,388.90000000001993
P_1-1-veh_105,P_2-1_3764,150.79999999999572
P_1-1-veh_105,P_2-1_2925,151.69999999999567
P_1-1-veh_105,P_1-1-pt_3046,177.3999999999942
P_1-1-veh_105,P_2-1_63,138.19999999999644
P_1-1-veh_105,P_1-1-pt_6453,152.19999999999564
P_1-1-veh_105,P_1-2_1612,128.59999999999698
P_1-1-veh_105,P_1-1-pt_1449,165.49999999999488
P_1-1-veh_105,P_1-1-pt_6672,350.1000000000111
P_1-1-veh_105,P_1-1-pt_5499,266.3999999999921
P_1-1-veh_105,P_1-1-pt_704,33.60000000000021
P_1-3_2221,P_1-2_3214,100.69999999999855
P_1-3_2221,P_1-2_3590,100.09999999999859
P_1-3_2221,P_1-2_2473,100.59999999999856
P_1-3_2221,P_1-3_1945,100.69999999999855
P_1-3_2221,P_1-2_3702,99.69999999999861
P_1-3_2221,P_1-2_848,101.39999999999851
P_1-3_2221,P_1-3_2881,62.50000000000062
P_1-3_2221,P_1-1-veh_603,40.90000000000031
P_1-3_2221,P_1-2_1600,18.9
P_1-3_2221,P_1-1-pt_6309,32.700000000000195
P_1-3_2221,P_1-1-pt_3422,106.7999999999982
P_1-3_2221,P_1-2_269,116.69999999999764
P_1-3_2221,P_1-2_104,105.39999999999829
P_1-3_2221,P_1-1-pt_7766,105.1999999999983
P_1-3_2221,P_1-1-pt_8540,105.69999999999827
P_1-3_2221,P_1-1-pt_6016,105.39999999999829
P_1-3_2221,P_1-1-pt_4353,64.20000000000063
P_1-3_2221,P_1-1-pt_4940,98.1999999999987
P_1-3_2221,P_1-1-pt_3469,169.09999999999468
P_1-3_2221,P_1-1-pt_2378,190.09999999999349
P_1-3_2221,P_1-1-pt_6809,107.09999999999819
P_1-3_2221,P_1-1-pt_2834,101.5999999999985
P_1-3_2221,P_1-1-pt_2820,909.1000000001382
P_1-3_2221,P_1-1-pt_3097,162.99999999999503
P_1-3_2221,P_1-1-pt_8435,39.30000000000029
P_1-3_2018,P_1-2_5210,321.9000000000047
P_1-3_2018,P_1-2_573,480.2000000000407
P_1-3_2018,P_1-3_4954,368.80000000001536
P_1-3_2018,P_1-1-pt_5241,98.69999999999867
P_1-3_2018,P_2-1_2045,130.39999999999688
P_1-3_2018,P_1-3_2633,155.69999999999544
P_1-3_2018,P_1-2_4634,201.09999999999286
P_1-3_2018,P_1-3_4775,208.59999999999243
P_1-3_2018,P_1-3_2410,118.09999999999756
P_1-3_2018,P_1-3_3253,222.59999999999164
P_1-3_2018,P_2-1_5411,145.999999999996
P_1-3_2018,P_2-1_1646,327.40000000000595
P_1-3_2018,P_1-2_1942,120.69999999999742
P_1-3_2018,P_1-2_3693,80.5999999999997
P_1-3_2018,P_1-3_331,116.99999999999763
P_1-3_2018,P_1-2_2626,122.99999999999729
P_1-3_2018,P_1-3_4875,238.9999999999907
P_1-3_2018,P_1-3_1815,167.69999999999476
P_1-3_2018,P_1-1-pt_1594,143.39999999999614
P_1-3_2018,P_1-3_3410,150.09999999999576
P_1-3_2018,P_1-2_3943,90.39999999999914
P_1-3_2018,P_1-1-pt_1044,100.49999999999856
P_1-3_2018,P_1-3_3639,126.89999999999706
P_1-3_2018,P_1-3_1693,105.0999999999983
P_1-3_2018,P_1-2_5588,102.29999999999846
P_1-3_2018,P_1-3_5023,107.29999999999818
P_1-3_2018,P_1-2_2828,123.69999999999725
