id,start_timestep,last_timestep,total_time,user_id,protocol,ideal_duration,privacy_score
P_1-2_638_B_HQ8JD0YX,18053.0,25200.0,7148.0,P_1-2_638,Bluetooth,7148.0,1.0
P_1-2_659_L_6EQKIBRB,21220.0,23920.0,2701.0,P_1-2_659,LTE,3981.0,0.6784727455413213
P_1-2_671_L_VWCK7NMC,19694.0,23111.0,3418.0,P_1-2_671,LTE,5507.0,0.620664608679862
P_1-2_695_L_GSSBICLD,20462.0,25200.0,4739.0,P_1-2_695,LTE,4739.0,1.0
P_1-2_752_B_8720SDWJ,18492.0,25200.0,6709.0,P_1-2_752,Bluetooth,6709.0,1.0
P_1-2_78_B_Q3IZ32UE,20430.0,25200.0,4771.0,P_1-2_78,Bluetooth,4771.0,1.0
P_1-2_829_B_4VIBXWFE,18533.0,25200.0,6668.0,P_1-2_829,Bluetooth,6668.0,1.0
P_1-2_831_B_3LBMUB34,20257.0,25200.0,4944.0,P_1-2_831,Bluetooth,4944.0,1.0
P_1-2_848_L_L7KVZOC7,18688.0,25200.0,6513.0,P_1-2_848,LTE,6513.0,1.0
P_1-2_939_B_K2A7HVDT,21302.0,25200.0,3899.0,P_1-2_939,Bluetooth,3899.0,1.0
P_1-2_960_L_26BKZGI8,19380.0,25200.0,5821.0,P_1-2_960,LTE,5821.0,1.0
P_1-2_961_L_1LIFOVBT,19991.0,25200.0,5210.0,P_1-2_961,LTE,5210.0,1.0
P_1-3_1027_B_0TAJGGEO,18922.0,25200.0,6279.0,P_1-3_1027,Bluetooth,6279.0,1.0
P_1-3_1059_B_TQAV4HU2,20124.0,25200.0,5077.0,P_1-3_1059,Bluetooth,5077.0,1.0
P_1-3_1140_L_9ZF1IYX1,20165.0,25200.0,5036.0,P_1-3_1140,LTE,6039.0,0.83391289948667
P_1-3_115_B_7R4ZGOL9,20730.0,25200.0,4471.0,P_1-3_115,Bluetooth,4471.0,1.0
P_1-3_1159_B_BOYQ78TX,20397.0,25200.0,4804.0,P_1-3_1159,Bluetooth,4804.0,1.0
P_1-3_1213_B_RJXN884E,19799.0,25200.0,5402.0,P_1-3_1213,Bluetooth,5402.0,1.0
P_1-3_1243_B_DDJVNXY5,21180.0,25200.0,4021.0,P_1-3_1243,Bluetooth,5173.0,0.7773052387396095
P_1-3_1273_B_UCQ2ZZHC,21034.0,25200.0,4167.0,P_1-3_1273,Bluetooth,4167.0,1.0
P_1-3_1292_L_93GHVZ5M,19831.0,25200.0,5370.0,P_1-3_1292,LTE,5370.0,1.0
P_1-3_1324_L_MDNJ0I5K,19534.0,25200.0,5667.0,P_1-3_1324,LTE,5667.0,1.0
P_1-3_1500_B_47577J1R,18550.0,25200.0,6651.0,P_1-3_1500,Bluetooth,6651.0,1.0
P_1-3_1503_L_ORHJ5I0R,20741.0,25200.0,4460.0,P_1-3_1503,LTE,4460.0,1.0
P_1-3_1505_B_H1T7VW8R,20255.0,25200.0,4946.0,P_1-3_1505,Bluetooth,4946.0,1.0
P_1-3_1535_L_B5XXNHIJ,19784.0,22789.0,3006.0,P_1-3_1535,LTE,5417.0,0.5549196972494
P_1-3_1571_L_FPRC2OM8,19633.0,25200.0,5568.0,P_1-3_1571,LTE,5568.0,1.0
P_1-3_1580_B_W56OJHDX,19943.0,25200.0,5258.0,P_1-3_1580,Bluetooth,5258.0,1.0
P_1-3_1588_B_A7U2DE1Y,20552.0,25200.0,4649.0,P_1-3_1588,Bluetooth,4649.0,1.0
P_1-3_1604_L_VAN220LZ,18561.0,25200.0,6640.0,P_1-3_1604,LTE,6640.0,1.0
P_1-3_1615_B_OLH1FG48,20306.0,25200.0,4895.0,P_1-3_1615,Bluetooth,4895.0,1.0
P_1-3_1657_B_C0DFLXVN,19852.0,25200.0,5349.0,P_1-3_1657,Bluetooth,5349.0,1.0
P_1-3_1676_L_YCUI3P3H,20009.0,25200.0,5192.0,P_1-3_1676,LTE,5749.0,0.9031135849712993
P_1-3_1680_B_OT6PB5TI,19861.0,25200.0,5340.0,P_1-3_1680,Bluetooth,5340.0,1.0
P_1-3_1693_B_FOBJK0IM,21232.0,25200.0,3969.0,P_1-3_1693,Bluetooth,3969.0,1.0
P_1-3_17_B_BO9QHBVK,18494.0,25200.0,6707.0,P_1-3_17,Bluetooth,6707.0,1.0
P_1-3_1737_L_EHMSPDNA,18725.0,25200.0,6476.0,P_1-3_1737,LTE,6476.0,1.0
P_1-3_1785_B_BKTUP9KI,18310.0,24743.0,6434.0,P_1-3_1785,Bluetooth,6891.0,0.9336816136990277
P_1-3_179_B_1KA7IPFP,19896.0,25200.0,5305.0,P_1-3_179,Bluetooth,5305.0,1.0
P_1-3_1815_B_ANP33667,20733.0,25200.0,4468.0,P_1-3_1815,Bluetooth,4468.0,1.0
P_1-3_186_B_0NELMVDY,21141.0,25200.0,4060.0,P_1-3_186,Bluetooth,4060.0,1.0
P_1-3_1863_B_0PSA9BK5,20494.0,25200.0,4707.0,P_1-3_1863,Bluetooth,4707.0,1.0
P_1-3_1945_L_EZJOL2NV,20057.0,25200.0,5144.0,P_1-3_1945,LTE,5687.0,0.9045190786003166
P_1-3_1998_B_T7TMWWJW,20106.0,25200.0,5095.0,P_1-3_1998,Bluetooth,5095.0,1.0
P_1-3_2010_B_HQEMIHVO,19926.0,25200.0,5275.0,P_1-3_2010,Bluetooth,5275.0,1.0
P_1-3_2016_L_LKVN73NI,20345.0,25200.0,4856.0,P_1-3_2016,LTE,4856.0,1.0
P_1-3_2018_B_VTBSLXQJ,18032.0,25200.0,7169.0,P_1-3_2018,Bluetooth,7169.0,1.0
P_1-3_2029_B_TXMS8Y4K,20084.0,25200.0,5117.0,P_1-3_2029,Bluetooth,5117.0,1.0
P_1-3_204_L_9ZVFDQZV,21136.0,25200.0,4065.0,P_1-3_204,LTE,4065.0,1.0
P_1-3_2043_B_NTBKEKIM,18545.0,24500.0,5956.0,P_1-3_2043,Bluetooth,6656.0,0.8948317307692307
P_1-3_2049_L_WL2M863T,20685.0,25200.0,4516.0,P_1-3_2049,LTE,4516.0,1.0
P_1-3_2053_B_2BO3BOYE,18633.0,25200.0,6568.0,P_1-3_2053,Bluetooth,6568.0,1.0
P_1-3_2076_B_BJD51H58,18982.0,25200.0,6219.0,P_1-3_2076,Bluetooth,6219.0,1.0
P_1-3_2119_L_5GVXCLHI,20616.0,25200.0,4585.0,P_1-3_2119,LTE,4585.0,1.0
P_1-3_2171_B_O5SY4NVR,19293.0,25200.0,5908.0,P_1-3_2171,Bluetooth,5908.0,1.0
P_1-3_2180_B_H8RUFT49,18110.0,25200.0,7091.0,P_1-3_2180,Bluetooth,7091.0,1.0
P_1-3_2187_B_4JYPKR1N,18518.0,25200.0,6683.0,P_1-3_2187,Bluetooth,6683.0,1.0
P_1-3_2203_B_2W92NRSI,20090.0,25200.0,5111.0,P_1-3_2203,Bluetooth,5111.0,1.0
P_1-3_2209_L_AYAOWCAV,21000.0,25200.0,4201.0,P_1-3_2209,LTE,4201.0,1.0
P_1-3_2218_B_9GV19Y4X,21216.0,25200.0,3985.0,P_1-3_2218,Bluetooth,3985.0,1.0
P_1-3_2219_B_S2YWQMXI,20999.0,25200.0,4202.0,P_1-3_2219,Bluetooth,4202.0,1.0
P_1-3_2221_B_CWUJR71U,18011.0,25200.0,7190.0,P_1-3_2221,Bluetooth,7190.0,1.0
P_1-3_2261_L_6VYWCLAF,20001.0,25200.0,5200.0,P_1-3_2261,LTE,5200.0,1.0
P_1-3_2270_L_TNBPB283,20349.0,25200.0,4852.0,P_1-3_2270,LTE,5189.0,0.935054923877433
P_1-3_2278_L_HF4Y3XVL,18407.0,25200.0,6794.0,P_1-3_2278,LTE,6794.0,1.0
P_1-3_2279_B_ZXVMFHN8,20786.0,25200.0,4415.0,P_1-3_2279,Bluetooth,4415.0,1.0
P_1-3_228_B_DE9XHKB4,18933.0,24961.0,6029.0,P_1-3_228,Bluetooth,6268.0,0.961869814932993
P_1-3_2280_L_PIF6EQXY,19376.0,25200.0,5825.0,P_1-3_2280,LTE,5935.0,0.9814658803706824
P_1-3_2296_L_LB64DSMV,20775.0,25200.0,4426.0,P_1-3_2296,LTE,4426.0,1.0
P_1-3_2323_B_9DBREK32,18311.0,25200.0,6890.0,P_1-3_2323,Bluetooth,6890.0,1.0
P_1-3_2327_B_BRNQXUAB,20196.0,25200.0,5005.0,P_1-3_2327,Bluetooth,5005.0,1.0
P_1-3_234_L_0QV6Q64G,19253.0,25200.0,5948.0,P_1-3_234,LTE,5948.0,1.0
P_1-3_2374_B_QL9SXXS7,18002.0,25200.0,7199.0,P_1-3_2374,Bluetooth,7199.0,1.0
P_1-3_2410_B_OIDI00KH,18004.0,25200.0,7197.0,P_1-3_2410,Bluetooth,7197.0,1.0
P_1-3_2421_L_QD3E1KHC,19597.0,23211.0,3615.0,P_1-3_2421,LTE,5604.0,0.6450749464668094
P_1-3_2424_B_E4C8T4OT,19299.0,25200.0,5902.0,P_1-3_2424,Bluetooth,5902.0,1.0
P_1-3_2454_L_RHNXOIXS,18158.0,25200.0,7043.0,P_1-3_2454,LTE,7144.0,0.9858622620380739
P_1-3_2482_B_M4AS4XH0,19739.0,24254.0,4516.0,P_1-3_2482,Bluetooth,5462.0,0.8268033687294032
P_1-3_2484_L_9MYCHSP3,21183.0,25200.0,4018.0,P_1-3_2484,LTE,4018.0,1.0
P_1-3_2492_L_S3OR6TZ9,20843.0,25200.0,4358.0,P_1-3_2492,LTE,4358.0,1.0
P_1-3_2528_B_42CSZO2X,19269.0,25200.0,5932.0,P_1-3_2528,Bluetooth,5932.0,1.0
P_1-3_2540_B_MN12VEUE,21170.0,25200.0,4031.0,P_1-3_2540,Bluetooth,5214.0,0.7731108553893364
P_1-3_2548_L_1C44BRUC,21068.0,25200.0,4133.0,P_1-3_2548,LTE,4133.0,1.0
P_1-3_2565_L_7DQRR9A6,20303.0,25200.0,4898.0,P_1-3_2565,LTE,4898.0,1.0
P_1-3_2588_B_O3JWTDIF,20459.0,25200.0,4742.0,P_1-3_2588,Bluetooth,4742.0,1.0
P_1-3_2599_B_D27TMJ4H,19102.0,25200.0,6099.0,P_1-3_2599,Bluetooth,6099.0,1.0
