id,start_timestep,last_timestep,total_time,user_id,protocol,ideal_duration,privacy_score
P174_L_UUS78M8F,1,7200,7200,P174,LTE,7200.0,1.0
P175_L_6IWEZABU,1,7200,7200,P175,LTE,7200.0,1.0
P176_L_2H894IZP,1,7200,7200,P176,LTE,7200.0,1.0
P177_B_2AJSTSQA,1,7200,7200,P177,Bluetooth,7200.0,1.0
P178_L_EK5YE6DC,1,7200,7200,P178,LTE,7200.0,1.0
P179_B_3MFS2M1O,1,7200,7200,P179,Bluetooth,7200.0,1.0
P18_L_FPZ9C3JW,1,7200,7200,P18,LTE,7200.0,1.0
P180_L_FGBO85B0,1,7200,7200,P180,LTE,7200.0,1.0
P181_B_0ZL50EXG,1,7200,7200,P181,Bluetooth,7200.0,1.0
P182_L_ZN6TGH36,1,7200,7200,P182,LTE,7200.0,1.0
P183_B_RJEGSNNB,1,7200,7200,P183,Bluetooth,7200.0,1.0
P184_B_2YHF94HJ,1,7200,7200,P184,Bluetooth,7200.0,1.0
P185_L_VX9QQNF9,1,7200,7200,P185,LTE,7200.0,1.0
P186_L_H09ZNHMR,1,7200,7200,P186,LTE,7200.0,1.0
P187_L_08CKLRM2,1,7200,7200,P187,LTE,7200.0,1.0
P188_L_LQIR9ECF,1,7200,7200,P188,LTE,7200.0,1.0
P189_L_ET74UBJ7,1,7200,7200,P189,LTE,7200.0,1.0
P19_B_Z7HFNK49,1,7200,7200,P19,Bluetooth,7200.0,1.0
P190_L_FUEPEH1A,1,7200,7200,P190,LTE,7200.0,1.0
P191_B_TRJA0BUX,1,7009,7009,P191,Bluetooth,7200.0,0.9734722222222222
P192_L_R33U5K9D,1,7200,7200,P192,LTE,7200.0,1.0
P193_L_85DIEE2Z,1,7200,7200,P193,LTE,7200.0,1.0
P194_B_7FHTF2Z7,1,7200,7200,P194,Bluetooth,7200.0,1.0
P195_B_TMCMPRZ3,1,7200,7200,P195,Bluetooth,7200.0,1.0
P196_B_OC6IUOU4,1,6148,6148,P196,Bluetooth,7200.0,0.8538888888888889
P197_B_H0V1L077,1,7200,7200,P197,Bluetooth,7200.0,1.0
P198_L_CNICYDAZ,1,7200,7200,P198,LTE,7200.0,1.0
P199_L_M1QZPG0K,1,7200,7200,P199,LTE,7200.0,1.0
P2_B_TLT5JGWH,1,5615,5615,P2,Bluetooth,7200.0,0.7798611111111111
P20_B_0S2W0Q38,1,7200,7200,P20,Bluetooth,7200.0,1.0
P200_L_MTQLHVOQ,1,7200,7200,P200,LTE,7200.0,1.0
P201_B_NTFNUHUA,1,7200,7200,P201,Bluetooth,7200.0,1.0
P202_B_S6ASY5VA,1,7200,7200,P202,Bluetooth,7200.0,1.0
P203_B_1ZF048CY,1,7200,7200,P203,Bluetooth,7200.0,1.0
P204_B_LN8XKMBB,1,7200,7200,P204,Bluetooth,7200.0,1.0
P205_L_7N6IVRWQ,1,4788,4788,P205,LTE,7200.0,0.665
P206_L_4EMMEJRM,1874,7200,5327,P206,LTE,7200.0,0.7398611111111111
P207_L_T0XW6TU8,1,7200,7200,P207,LTE,7200.0,1.0
P208_L_CI06ID0J,1,7200,7200,P208,LTE,7200.0,1.0
P209_L_553JK6J1,1,7200,7200,P209,LTE,7200.0,1.0
P21_L_XOATKEHN,1,7200,7200,P21,LTE,7200.0,1.0
P210_L_I242L30W,1,7200,7200,P210,LTE,7200.0,1.0
P211_B_Q15QVNON,1,7200,7200,P211,Bluetooth,7200.0,1.0
