user_id,neighbor_id,duration_seconds,ideal_duration,privacy_score
P_1-2_1990,P_1-3_5334,48.10000000000041,7199.0,1.0
P_1-2_1990,P_1-1-pt_7732,51.800000000000466,7199.0,1.0
P_1-2_1990,P_1-1-pt_5115,51.40000000000046,7199.0,1.0
P_1-2_1990,P_1-2_3386,46.100000000000385,7199.0,1.0
P_1-2_1990,P_1-2_3575,91.49999999999908,7199.0,1.0
P_1-3_2374,P_1-3_2187,48.300000000000416,7199.0,0.882761494652035
P_1-3_2374,P_2-1_213,50.60000000000045,7199.0,0.882761494652035
P_1-3_2374,P_1-3_3132,48.200000000000415,7199.0,0.882761494652035
P_1-3_2410,P_1-2_4634,150.8999999999957,7197.0,1.0
P_1-3_2410,P_1-3_4775,159.7999999999952,7197.0,1.0
P_1-3_2410,P_1-3_3253,101.5999999999985,7197.0,1.0
P_1-3_2410,P_1-3_2018,58.100000000000556,7197.0,1.0
P_1-3_2410,P_1-3_2633,50.300000000000445,7197.0,1.0
P_1-3_2410,P_1-2_5210,54.90000000000051,7197.0,1.0
P_1-3_2410,P_1-2_573,50.400000000000446,7197.0,1.0
P_1-3_2410,P_1-3_4954,102.09999999999847,7197.0,1.0
P_1-3_2410,P_1-3_4875,101.09999999999853,7197.0,1.0
P_1-3_2410,P_1-3_3410,49.90000000000044,7197.0,1.0
P_1-1-veh_105,P_1-1-pt_5078,45.10000000000037,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-3_3046,48.50000000000042,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-3_3457,14.599999999999964,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-veh_234,48.200000000000415,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_2606,44.000000000000355,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_7142,42.40000000000033,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_6538,45.20000000000037,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-2_1596,48.00000000000041,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-3_4168,48.00000000000041,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-2_3081,47.90000000000041,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_7080,47.90000000000041,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-veh_792,6.999999999999991,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_7763,45.60000000000038,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-2_2554,40.2000000000003,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-3_2323,64.40000000000062,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-3_528,48.00000000000041,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_1108,274.3999999999939,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_1226,50.90000000000045,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_3624,33.0000000000002,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_7863,92.29999999999903,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_1304,110.59999999999799,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_8545,91.39999999999908,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_5193,91.99999999999905,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_7325,90.19999999999915,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_8137,195.2999999999932,7196.0,0.7622290161200667
P_1-1-veh_105,P_2-1_3764,22.900000000000055,7196.0,0.7622290161200667
P_1-1-veh_105,P_2-1_2925,43.00000000000034,7196.0,0.7622290161200667
P_1-1-veh_105,P_1-1-pt_6453,70.10000000000029,7196.0,0.7622290161200667
P_1-3_2221,P_1-2_3214,48.80000000000042,7190.0,0.8599443671766343
P_1-3_2221,P_1-2_3590,47.3000000000004,7190.0,0.8599443671766343
P_1-3_2221,P_1-2_2473,47.70000000000041,7190.0,0.8599443671766343
P_1-3_2221,P_1-3_1945,47.500000000000405,7190.0,0.8599443671766343
P_1-3_2221,P_1-2_3702,47.80000000000041,7190.0,0.8599443671766343
P_1-3_2221,P_1-2_848,47.90000000000041,7190.0,0.8599443671766343
P_1-3_2221,P_1-2_104,38.400000000000276,7190.0,0.8599443671766343
P_1-3_2221,P_1-1-pt_2820,808.6000000001153,7190.0,0.8599443671766343
P_1-3_2221,P_1-1-pt_2834,42.10000000000033,7190.0,0.8599443671766343
P_1-3_2221,P_1-1-pt_3097,79.79999999999974,7190.0,0.8599443671766343
P_1-3_2018,P_1-2_573,219.09999999999184,7169.0,0.5289440647231134
P_1-3_2018,P_1-3_4954,187.19999999999365,7169.0,0.5289440647231134
P_1-3_2018,P_1-1-pt_5241,45.20000000000037,7169.0,0.5289440647231134
P_1-3_2018,P_2-1_2045,65.80000000000054,7169.0,0.5289440647231134
P_1-3_2018,P_1-3_2633,50.80000000000045,7169.0,0.5289440647231134
P_1-3_2018,P_1-2_4634,100.49999999999856,7169.0,0.5289440647231134
P_1-3_2018,P_1-3_4775,100.09999999999859,7169.0,0.5289440647231134
P_1-3_2018,P_1-3_2410,58.100000000000556,7169.0,0.5289440647231134
P_1-3_2018,P_1-3_3253,104.19999999999835,7169.0,0.5289440647231134
P_1-3_2018,P_1-2_5210,141.59999999999624,7169.0,0.5289440647231134
P_1-3_2018,P_1-3_4875,154.8999999999955,7169.0,0.5289440647231134
P_1-3_2018,P_1-3_3410,66.10000000000052,7169.0,0.5289440647231134
P_1-2_609,P_1-2_3608,12.299999999999972,7164.0,0.8969849246231156
P_1-2_609,P_1-1-veh_246,12.499999999999972,7164.0,0.8969849246231156
P_1-2_609,P_1-2_5428,15.099999999999962,7164.0,0.8969849246231156
P_1-2_609,P_1-1-pt_498,51.60000000000046,7164.0,0.8969849246231156
P_1-2_609,P_1-1-pt_2032,50.300000000000445,7164.0,0.8969849246231156
P_1-2_609,P_1-2_4266,50.60000000000045,7164.0,0.8969849246231156
P_1-2_609,P_1-1-pt_8735,50.10000000000044,7164.0,0.8969849246231156
P_1-2_609,P_1-2_5745,83.9999999999995,7164.0,0.8969849246231156
P_1-1-pt_5078,P_1-1-veh_105,45.10000000000037,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-3_3834,43.300000000000345,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-2_3280,56.50000000000053,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-pt_2920,40.90000000000031,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-veh_234,104.99999999999831,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-3_2053,43.60000000000035,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-2_5951,41.800000000000324,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-pt_7208,59.20000000000057,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-pt_6538,52.60000000000048,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-pt_4901,112.89999999999786,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-pt_8682,85.49999999999942,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-3_4690,44.600000000000364,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-pt_4966,43.50000000000035,7162.0,0.8898352415526389
P_1-1-pt_5078,P_1-1-pt_7080,103.69999999999838,7162.0,0.8898352415526389
P_1-2_4734,P_1-2_4206,204.89999999999264,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_1500,203.39999999999273,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_3901,203.59999999999272,7159.0,0.9357452158122643
P_1-2_4734,P_1-2_1420,203.9999999999927,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_228,203.49999999999272,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_3776,204.0999999999927,7159.0,0.9357452158122643
P_1-2_4734,P_2-1_2161,203.7999999999927,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_874,101.6999999999985,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_2454,101.79999999999849,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_3834,101.6999999999985,7159.0,0.9357452158122643
P_1-2_4734,P_1-2_3280,101.89999999999849,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_3046,102.19999999999847,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_3457,101.89999999999849,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_4168,102.09999999999847,7159.0,0.9357452158122643
P_1-2_4734,P_1-3_2053,1359.7999999998588,7159.0,0.9357452158122643
P_1-1-pt_8289,P_1-1-pt_8184,269.0999999999927,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-2_638,732.500000000098,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-2_5753,255.29999999998978,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-1-veh_834,244.99999999999037,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-1-veh_530,53.70000000000049,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-3_743,100.59999999999856,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-3_2599,50.300000000000445,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-2_5745,50.20000000000044,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-1-pt_8735,50.60000000000045,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-2_4266,50.10000000000044,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-3_3076,50.20000000000044,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-1-pt_182,50.400000000000446,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-3_4289,49.90000000000044,7155.0,0.4479385045422781
P_1-1-pt_8289,P_1-1-pt_1723,86.19999999999938,7155.0,0.4479385045422781
P_1-2_638,P_1-1-pt_8289,732.500000000098,7148.0,0.7788192501398993
P_1-2_638,P_1-1-pt_8184,157.59999999999533,7148.0,0.7788192501398993
P_1-2_638,P_1-2_3608,16.29999999999996,7148.0,0.7788192501398993
P_1-2_638,P_1-3_743,16.29999999999996,7148.0,0.7788192501398993
P_1-2_638,P_1-3_2599,15.399999999999961,7148.0,0.7788192501398993
P_1-2_638,P_1-2_5745,15.099999999999962,7148.0,0.7788192501398993
P_1-2_638,P_1-2_4266,14.599999999999964,7148.0,0.7788192501398993
P_1-2_638,P_1-1-pt_6516,22.100000000000044,7148.0,0.7788192501398993
P_1-2_638,P_1-3_1535,15.499999999999961,7148.0,0.7788192501398993
P_1-3_2454,P_1-1-veh_234,47.90000000000041,7144.0,1.0
P_1-3_2454,P_1-1-pt_8682,45.80000000000038,7144.0,1.0
P_1-3_2454,P_1-2_3389,48.00000000000041,7144.0,1.0
P_1-3_2454,P_1-2_4206,101.79999999999849,7144.0,1.0
P_1-3_2454,P_1-3_1500,101.5999999999985,7144.0,1.0
P_1-3_2454,P_1-3_3901,101.49999999999851,7144.0,1.0
P_1-3_2454,P_1-2_1420,101.5999999999985,7144.0,1.0
P_1-3_2454,P_1-3_228,101.29999999999852,7144.0,1.0
P_1-3_2454,P_1-3_3776,101.5999999999985,7144.0,1.0
P_1-3_2454,P_2-1_2161,101.5999999999985,7144.0,1.0
P_1-3_2454,P_1-3_874,50.70000000000045,7144.0,1.0
P_1-3_2454,P_1-2_4734,101.79999999999849,7144.0,1.0
P_1-3_2454,P_1-3_3834,50.70000000000045,7144.0,1.0
P_1-3_2454,P_1-2_3280,51.100000000000456,7144.0,1.0
P_1-3_2454,P_1-3_3046,50.70000000000045,7144.0,1.0
P_1-3_2454,P_1-3_3457,50.90000000000045,7144.0,1.0
P_1-3_2454,P_1-3_4168,50.80000000000045,7144.0,1.0
P_1-3_2454,P_1-3_2053,50.70000000000045,7144.0,1.0
P_1-3_2454,P_1-2_5951,50.60000000000045,7144.0,1.0
P_1-3_2454,P_1-3_4690,51.30000000000046,7144.0,1.0
P_1-2_3821,P_1-2_2580,707.2000000000922,7142.0,0.6205544665359843
P_1-2_3821,P_1-3_4738,667.4000000000832,7142.0,0.6205544665359843
P_1-2_3821,P_1-2_5752,616.2000000000716,7142.0,0.6205544665359843
P_1-2_3821,P_1-2_3464,622.2000000000729,7142.0,0.6205544665359843
P_1-2_3821,P_1-1-veh_837,566.0000000000601,7142.0,0.6205544665359843
P_1-2_3821,P_2-1_2028,329.5000000000064,7142.0,0.6205544665359843
P_1-2_3821,P_1-2_2797,6045.00000000446,7142.0,0.6205544665359843
P_1-3_268,P_1-2_4853,175.39999999999432,7140.0,0.7595238095238095
P_1-3_268,P_1-3_4663,47.90000000000041,7140.0,0.7595238095238095
P_1-3_268,P_1-2_1658,48.10000000000041,7140.0,0.7595238095238095
P_1-3_268,P_1-3_4881,48.200000000000415,7140.0,0.7595238095238095
P_1-3_268,P_2-1_4267,48.10000000000041,7140.0,0.7595238095238095
P_1-3_268,P_2-1_3390,48.00000000000041,7140.0,0.7595238095238095
P_1-3_268,P_1-3_28,35.00000000000023,7140.0,0.7595238095238095
P_1-3_268,P_2-1_1463,47.90000000000041,7140.0,0.7595238095238095
P_1-3_268,P_2-1_499,48.00000000000041,7140.0,0.7595238095238095
P_1-3_268,P_2-1_804,48.10000000000041,7140.0,0.7595238095238095
P_1-3_268,P_2-1_213,48.00000000000041,7140.0,0.7595238095238095
P_1-3_268,P_1-3_3132,48.200000000000415,7140.0,0.7595238095238095
