user_id,neighbor_id,duration_seconds
P_1-2_1990,P_1-1-pt_7732,12.399999999999972
P_1-2_1990,P_1-1-pt_5115,9.299999999999983
P_1-3_2410,P_1-2_4634,45.20000000000037
P_1-3_2410,P_1-3_4775,48.60000000000042
P_1-3_2410,P_1-3_3253,30.30000000000016
P_1-3_2410,P_1-3_2018,17.59999999999998
P_1-3_2410,P_1-3_2633,14.999999999999963
P_1-3_2410,P_1-2_5210,15.199999999999962
P_1-3_2410,P_1-2_573,15.099999999999962
P_1-3_2410,P_1-3_4954,30.100000000000158
P_1-3_2410,P_1-3_4875,30.30000000000016
P_1-3_2410,P_1-3_3410,14.899999999999963
P_1-1-veh_105,P_1-1-pt_1108,37.90000000000027
P_1-1-veh_105,P_1-1-pt_1226,5.1999999999999975
P_1-1-veh_105,P_1-1-pt_1304,23.20000000000006
P_1-1-veh_105,P_1-1-pt_8137,23.000000000000057
P_1-3_2221,P_1-1-pt_3097,40.2000000000003
P_1-3_2018,P_1-2_573,34.70000000000022
P_1-3_2018,P_1-3_4954,45.400000000000375
P_1-3_2018,P_1-2_4634,30.100000000000158
P_1-3_2018,P_1-3_4775,30.000000000000156
P_1-3_2018,P_1-3_2410,17.59999999999998
P_1-3_2018,P_1-3_3253,30.20000000000016
P_1-3_2018,P_1-3_2633,15.199999999999962
P_1-3_2018,P_1-2_5210,17.999999999999986
P_1-3_2018,P_1-3_4875,30.100000000000158
P_1-3_2018,P_1-3_3410,15.59999999999996
P_1-2_609,P_1-1-pt_498,12.399999999999972
P_1-2_609,P_1-1-pt_2032,13.899999999999967
P_1-2_609,P_1-2_5745,28.20000000000013
P_1-2_609,P_1-2_4266,15.199999999999962
P_1-2_609,P_1-1-pt_8735,13.699999999999967
P_1-1-pt_5078,P_1-2_3280,12.399999999999972
P_1-1-pt_5078,P_1-1-veh_234,19.1
P_1-1-pt_5078,P_1-1-pt_7208,16.599999999999966
P_1-1-pt_5078,P_1-1-pt_6538,14.699999999999964
P_1-1-pt_5078,P_1-1-pt_4901,33.80000000000021
P_1-1-pt_5078,P_1-1-pt_8682,14.799999999999963
P_1-1-pt_5078,P_1-1-pt_7080,28.400000000000134
