user_id,mix_duration
P0,663.4999999999901
P1,51.79999999999991
P10,295.69999999999965
P100,480.59999999999985
P1000,690.799999999999
P1001,3434.1000000002205
P1002,2370.2000000000276
P1003,225.99999999999963
P1004,6521.299999998002
P1005,354.5999999999995
P1006,230.20000000000022
P1007,1239.4999999999923
P1008,6394.399999998857
P1009,442.2
P101,393.8999999999975
P1010,258.29999999999956
P1011,673.0999999999967
P1012,304.3999999999973
P1013,1683.5999999999901
P1014,285.3999999999998
P1015,1455.6999999999837
P1016,960.9000000000088
P1017,76.4999999999999
P1018,271.3999999999995
P1019,247.5000000000001
P102,552.3999999999995
P1020,594.1999999999982
P1021,79.19999999999992
P1022,1554.3999999999937
P1023,1367.7000000000505
P103,163.9999999999999
P104,100.69999999999979
P105,135.89999999999992
P106,1066.1
P107,2067.8999999993757
P108,880.7999999999961
P109,139.8999999999999
P11,881.699999999991
P110,1352.9999999999914
P111,91.59999999999985
P112,214.19999999999897
P113,4718.199999997886
P114,3620.000000000109
P115,2655.1000000000504
P116,204.79999999999976
P117,114.09999999999977
P118,101.1999999999999
P119,4285.29999999894
P12,2070.800000000011
P120,532.0999999999972
P121,8535.999999997126
P122,610.5999999999999
P123,507.7999999999931
P124,1327.9999999999957
P125,509.2999999999993
P126,1465.3000000000163
P127,217.80000000000038
P128,6527.199999998007
P129,2694.2000000001754
P13,251.2999999999997
P130,2795.599999998773
P131,1928.8999999999921
P132,450.09999999999957
P133,3164.5999999993364
P134,744.0999999999967
P135,1013.099999999991
P136,622.2999999999987
P137,2621.400000000056
P138,654.399999999993
P139,111.39999999999985
P14,650.1999999999955
P140,1010.5999999999929
P141,850.9999999999994
P142,1578.2000000000035
P143,18.699999999999996
P144,82.99999999999993
P145,6778.39999999886
P146,1621.2999999999995
P147,705.900000000034
P148,712.4999999999953
P149,249.6999999999986
P15,1430.6000000000322
P150,103.99999999999994
P151,4722.799999998894
P152,173.99999999999991
P153,1326.500000000037
P154,73.19999999999996
P155,317.4999999999968
P156,2076.90000000013
P157,869.8000000000176
P158,128.29999999999984
P159,428.30000000000007
P16,1215.4999999999957
P160,659.2999999999992
P161,1540.2000000000082
P162,299.8000000000006
P163,369.2999999999913
P164,409.1999999999994
P165,400.1999999999998
P166,114.19999999999983
P167,194.09999999999968
P168,5227.599999998355
P169,296.09999999999286
P17,1005.7999999999881
P170,149.6999999999999
P171,2094.7999999999984
P172,76.39999999999989
P173,222.89999999999964
P174,168.29999999999976
