user_id,mix_duration
P0,934.6999999999992
P1,303.69999999999993
P10,1255.4999999999952
P100,4978.399999997459
P1000,326.3999999999996
P1001,1049.7999999999997
P1002,684.3999999999965
P1003,996.6999999999955
P1004,1330.4000000000015
P1005,537.0999999999892
P1006,913.1999999999979
P1007,1816.5999999999985
P1008,644.0000000000155
P1009,3171.700000000176
P101,2700.5999999999913
P1010,112.79999999999976
P1011,1943.9999999999866
P1012,5227.79999999869
P1013,1552.8999999999894
P1014,338.6000000000001
P1015,1280.2999999999986
P1016,678.2000000000083
P1017,526.0999999999999
P1018,272.7999999999996
P1019,1745.3999999999883
P102,2525.6999999994214
P1020,2987.699999999229
P1021,4496.099999999487
P1022,245.49999999999966
P1023,223.29999999999967
P1024,3263.5000000000477
P1025,373.1999999999998
P1026,1288.4999999999998
P1027,666.7000000000039
P1028,2126.9999999999973
P1029,393.39999999999964
P103,126.99999999999984
P1030,1150.4000000000003
P1031,757.0999999999947
P1032,230.59999999999985
P1033,464.3999999999993
P1034,736.3000000000084
P1035,2374.600000000029
P1036,1239.6999999999928
P1037,938.5999999999979
P1038,437.0999999999952
P1039,4988.899999999927
P104,365.7999999999944
P1040,68.09999999999995
P1041,762.8999999999994
P1042,1348.4999999999952
P1043,5223.0999999998785
P1044,1715.999999999983
P1045,1425.999999999984
P1046,754.9999999999959
P1047,875.9999999999964
P1048,574.3
P1049,1537.1999999999882
P105,523.8999999999971
P1050,7018.300000006755
P1051,2362.7999999994036
P1052,744.7999999999995
P1053,1701.899999999727
P1054,1231.6999999999969
P1055,66.99999999999989
P1056,4400.000000000091
P1057,2351.8999999999787
P1058,1062.8999999999987
P1059,461.19999999999413
P106,520.9999999999992
P1060,1318.0999999999979
P1061,166.89999999999975
P1062,828.4999999999976
P1063,1650.5999999999783
P1064,632.5999999999913
P1065,1499.9999999999907
P1066,2113.299999999976
P1067,380.5999999999996
P1068,374.1999999999994
P1069,3226.600000000039
P107,483.90000000000026
P1070,284.099999999999
P1071,687.8999999999896
P1072,53.39999999999995
P1073,211.19999999999976
P1074,574.899999999995
P1075,574.8999999999953
P1076,532.8999999999876
P1077,883.1000000000001
P1078,603.0000000000011
P1079,5027.100000000108
P108,1651.5999999999922
P1080,134.79999999999984
P1081,1301.4999999999934
P1082,1185.599999999993
P1083,1773.3999999999787
P1084,495.8999999999997
P1085,2008.8999999999867
P1086,1402.1999999999796
P1087,174.19999999999993
P1088,77.39999999999986
P1089,292.79999999999967
P109,2939.799999999968
P1090,10131.099999995671
P1091,684.900000000001
P1092,238.79999999999853
P1093,4691.9000000001215
P1094,165.59999999999988
P1095,1658.8000000000081
P1096,130.5999999999998
P1097,237.39999999999975
P1098,40.69999999999992
P1099,1125.1999999999891
P11,6016.6999999988875
P110,726.0999999999945
P1100,673.2999999999897
P1101,4690.699999998819
P1102,679.3999999999945
P1103,188.29999999999976
P1104,2393.8999999999687
P1105,47.599999999999966
P1106,369.0000000000004
P1107,191.20000000000053
P1108,241.19999999999985
P1109,68.99999999999987
P111,2163.899999999988
P1110,672.3999999999984
P1111,375.99999999999807
P1112,2164.999999999986
P1113,2918.800000000006
P1114,155.89999999999992
P1115,2402.9000000000324
P1116,317.2999999999998
P1117,725.2999999999957
P1118,629.8000000000087
P1119,16496.300000010666
P112,384.4999999999998
P1120,794.4999999999989
P1121,1915.7000000000114
P1122,95.6999999999999
P1123,161.29999999999984
P1124,14841.20000000303
P1125,2776.200000000079
P1126,698.0999999999995
P1127,1303.599999999999
P1128,692.1999999999998
P1129,235.79999999999964
P113,205.0000000000004
P1130,118.69999999999986
P1131,2182.399999999731
P1132,199.30000000000015
