user_id,mix_duration
P_1-1-pt_0,78.20000000000003
P_1-1-pt_1006,138.8
P_1-1-pt_1020,249.4999999999995
P_1-1-pt_1034,115.39999999999984
P_1-1-pt_1037,1795.3999999994833
P_1-1-pt_1039,2738.4999999987845
P_1-1-pt_1044,351.99999999999426
P_1-1-pt_1108,249.80000000000004
P_1-1-pt_1121,38.69999999999992
P_1-1-pt_1138,4659.599999998807
P_1-1-pt_1167,88.8999999999997
P_1-1-pt_1173,33.59999999999996
P_1-1-pt_1181,11.299999999999976
P_1-1-pt_1226,380.8999999999994
P_1-1-pt_1232,47.599999999999966
P_1-1-pt_1238,222.69999999999962
P_1-1-pt_1241,19.599999999999966
P_1-1-pt_1270,406.99999999999045
P_1-1-pt_1296,198.1999999999998
P_1-1-pt_1298,211.8999999999939
P_1-1-pt_1304,170.39999999999975
P_1-1-pt_1306,447.1000000000185
P_1-1-pt_1329,54.100000000000165
P_1-1-pt_1350,288.1999999999912
P_1-1-pt_1396,213.20000000000078
P_1-1-pt_1401,0
P_1-1-pt_141,21.699999999999957
P_1-1-pt_1420,831.3000000001149
P_1-1-pt_1439,0
P_1-1-pt_1449,258.8999999999959
P_1-1-pt_1473,162.59999999999982
P_1-1-pt_1497,825.7999999999997
P_1-1-pt_150,57.00000000000007
P_1-1-pt_1528,8.499999999999986
P_1-1-pt_1542,65.1999999999999
P_1-1-pt_1544,2061.19999999937
P_1-1-pt_1560,1767.799999999739
P_1-1-pt_1594,168.70000000000024
P_1-1-pt_1601,107.0999999999999
P_1-1-pt_1610,2349.100000000011
P_1-1-pt_1634,0
P_1-1-pt_1669,16.19999999999999
P_1-1-pt_1670,37.599999999999945
P_1-1-pt_1700,176.69999999999976
P_1-1-pt_1714,283.7999999999996
P_1-1-pt_1722,1170.1000000000313
P_1-1-pt_1723,1152.5000000001319
P_1-1-pt_1747,1774.499999999968
P_1-1-pt_1798,2688.9000000003984
P_1-1-pt_182,132.79999999999978
P_1-1-pt_1853,1359.4000000000563
P_1-1-pt_192,79.39999999999989
P_1-1-pt_1923,21.19999999999997
P_1-1-pt_1963,8544.899999995838
P_1-1-pt_1966,247.79999999999953
P_1-1-pt_1995,694.6000000000507
P_1-1-pt_2004,631.8999999999874
P_1-1-pt_2012,74.80000000000004
P_1-1-pt_2013,1036.5000000000414
P_1-1-pt_2032,44.89999999999992
P_1-1-pt_2129,2761.6999999987843
P_1-1-pt_216,86.70000000000019
P_1-1-pt_2162,4106.299999997603
P_1-1-pt_2164,109.89999999999964
P_1-1-pt_2170,2462.299999998856
P_1-1-pt_2187,188.09999999999974
P_1-1-pt_2194,650.2000000000203
P_1-1-pt_2218,291.99999999999994
P_1-1-pt_2297,147.99999999999994
P_1-1-pt_2317,33.00000000000003
P_1-1-pt_2334,132.50000000000026
P_1-1-pt_234,160.39999999999966
P_1-1-pt_2342,56.199999999999974
P_1-1-pt_2369,562.4999999999981
P_1-1-pt_2378,1873.7999999998947
P_1-1-pt_2383,33.29999999999994
P_1-1-pt_2424,0
P_1-1-pt_2425,1887.0000000002742
P_1-1-pt_2431,123.29999999999987
P_1-1-pt_2503,25.299999999999965
P_1-1-pt_2529,230.50000000000068
P_1-1-pt_2533,18.799999999999965
P_1-1-pt_2542,401.3999999999943
P_1-1-pt_255,144.39999999999966
P_1-1-pt_2606,331.69999999999146
P_1-1-pt_2702,265.49999999999994
P_1-1-pt_2708,8662.899999995732
P_1-1-pt_2713,162.4
P_1-1-pt_2718,0
P_1-1-pt_2748,2515.799999999812
P_1-1-pt_2770,29.099999999999945
P_1-1-pt_2771,667.0999999999865
P_1-1-pt_2782,165.09999999999982
P_1-1-pt_2808,0
P_1-1-pt_2820,0
P_1-1-pt_2834,140.1000000000001
P_1-1-pt_2844,1587.699999999669
P_1-1-pt_2854,170.09999999999985
P_1-1-pt_2863,32.99999999999994
P_1-1-pt_2880,1187.2999999999818
P_1-1-pt_2882,292.3000000000005
P_1-1-pt_2894,15.599999999999982
P_1-1-pt_2920,281.7999999999993
P_1-1-pt_2927,77.10000000000007
P_1-1-pt_2947,143.09999999999974
P_1-1-pt_2952,358.3999999999996
P_1-1-pt_2957,0
P_1-1-pt_296,79.39999999999985
P_1-1-pt_2961,104.80000000000001
P_1-1-pt_297,496.39999999999145
P_1-1-pt_2992,363.09999999999945
P_1-1-pt_3002,24.099999999999966
P_1-1-pt_3021,207.19999999999962
P_1-1-pt_3046,294.2999999999994
P_1-1-pt_3055,82.80000000000038
P_1-1-pt_3067,457.59999999999167
P_1-1-pt_3097,1720.7000000001872
P_1-1-pt_3112,39.89999999999992
P_1-1-pt_3128,251.1999999999995
P_1-1-pt_3176,30.19999999999997
P_1-1-pt_3188,42.79999999999994
P_1-1-pt_3189,156.99999999999997
P_1-1-pt_3207,2039.9000000000733
P_1-1-pt_3220,241.8999999999998
P_1-1-pt_3229,46.29999999999995
P_1-1-pt_3230,2103.6999999994187
P_1-1-pt_3275,1753.299999999739
P_1-1-pt_3329,0
P_1-1-pt_3353,115.49999999999984
P_1-1-pt_3365,26.900000000000112
P_1-1-pt_3372,16.799999999999972
P_1-1-pt_3386,116.1999999999999
P_1-1-pt_3405,156.30000000000047
P_1-1-pt_3409,418.99999999999045
P_1-1-pt_3422,20.30000000000002
P_1-1-pt_3457,204.29999999999268
P_1-1-pt_3469,2941.9000000000688
P_1-1-pt_3489,57.70000000000016
P_1-1-pt_3508,30.299999999999955
P_1-1-pt_3512,188.39999999999412
P_1-1-pt_3571,30.099999999999945
P_1-1-pt_3595,55.50000000000002
P_1-1-pt_3624,194.69999999999968
P_1-1-pt_3629,775.2000000000007
P_1-1-pt_363,55.09999999999996
P_1-1-pt_3670,604.0000000000339
P_1-1-pt_3671,1616.1999999999691
P_1-1-pt_3762,223.3999999999996
P_1-1-pt_3769,2463.9999999990746
P_1-1-pt_3800,21.799999999999955
P_1-1-pt_3858,1698.50000000005
P_1-1-pt_3869,2462.299999998856
P_1-1-pt_3881,1171.4000000001486
P_1-1-pt_3910,308.3999999999964
P_1-1-pt_3916,234.79999999999959
P_1-1-pt_3927,47.39999999999995
P_1-1-pt_3931,112.49999999999986
P_1-1-pt_394,2248.500000000146
P_1-1-pt_3957,484.39999999999065
P_1-1-pt_3964,226.8000000000001
P_1-1-pt_4064,112.19999999999975
P_1-1-pt_4070,529.2999999999995
P_1-1-pt_4076,10.49999999999998
P_1-1-pt_4097,192.49999999999392
P_1-1-pt_413,149.79999999999984
P_1-1-pt_4186,30.600000000000165
P_1-1-pt_4212,105.30000000000001
P_1-1-pt_4262,154.59999999999974
P_1-1-pt_4312,14.39999999999998
P_1-1-pt_4353,3938.09999999867
P_1-1-pt_4380,129.89999999999748
P_1-1-pt_4397,219.99999999999955
P_1-1-pt_4407,3570.8999999990024
P_1-1-pt_4541,1100.2000000000949
P_1-1-pt_4572,774.4000000000007
P_1-1-pt_4586,0
P_1-1-pt_4589,66.80000000000007
P_1-1-pt_459,411.6999999999962
P_1-1-pt_4595,144.1999999999997
P_1-1-pt_4645,20.59999999999996
P_1-1-pt_4664,22.300000000000047
P_1-1-pt_467,82.19999999999987
P_1-1-pt_4671,242.09999999999954
P_1-1-pt_4715,5.3000000000000025
P_1-1-pt_4723,0
P_1-1-pt_4727,10.19999999999998
P_1-1-pt_4736,531.4000000000007
P_1-1-pt_4739,39.30000000000001
P_1-1-pt_4785,14.099999999999982
P_1-1-pt_4788,287.8999999999993
P_1-1-pt_4789,1713.400000000247
P_1-1-pt_4799,293.79999999999245
P_1-1-pt_4823,19.599999999999962
P_1-1-pt_4850,67.09999999999988
P_1-1-pt_4875,45.0999999999999
P_1-1-pt_4879,1078.300000000051
P_1-1-pt_4901,215.40000000000097
P_1-1-pt_4919,270.4999999999995
P_1-1-pt_494,4580.499999997662
P_1-1-pt_4940,3751.5999999986925
P_1-1-pt_4966,213.19999999999789
P_1-1-pt_498,959.6000000001334
P_1-1-pt_4988,363.7999999999986
P_1-1-pt_4996,491.9999999999908
P_1-1-pt_5053,0
P_1-1-pt_5070,38.699999999999925
P_1-1-pt_5078,245.09999999999695
P_1-1-pt_5115,57.79999999999995
P_1-1-pt_5139,67.19999999999996
P_1-1-pt_5154,2593.199999999836
P_1-1-pt_5167,3009.7000000000967
P_1-1-pt_5170,810.7000000000578
P_1-1-pt_5193,1971.1999999994252
P_1-1-pt_5199,270.7999999999997
P_1-1-pt_521,1865.1000000001259
P_1-1-pt_5241,1570.1999999996729
P_1-1-pt_5258,31.699999999999967
P_1-1-pt_5267,1730.7999999999815
P_1-1-pt_527,1917.9999999993604
P_1-1-pt_5275,220.89999999999998
P_1-1-pt_5298,234.6999999999948
P_1-1-pt_530,69.49999999999984
P_1-1-pt_5324,4404.199999998193
P_1-1-pt_5357,119.69999999999965
